rÍ359.0000
"2015-07-06 16:01:35",Mux,channel_02,696.0000
"2015-07-06 16:01:35",Mux,channel_03,0.0000
"2015-07-06 16:01:35",Mux,channel_04,683.0000
"2015-07-06 16:01:35",Mux,channel_05,452.0000
"2015-07-06 16:01:35",Mux,channel_06,546.0000
"2015-07-06 16:01:35",Mux,channel_07,935.0000
"2015-07-06 16:01:35",Mux,channel_08,569.0000
"2015-07-06 16:01:35",Mux,channel_09,278.0000
"2015-07-06 16:01:35",Mux,channel_10,747.0000
"2015-07-06 16:01:35",Mux,channel_11,917.0000
"2015-07-06 16:01:35",Mux,channel_12,0.0000
"2015-07-06 16:01:35",Mux,channel_13,0.0000
"2015-07-06 16:01:35",Mux,channel_14,606.0000
"2015-07-06 16:01:36",Mux,channel_15,356.0000
"2015-07-06 16:01:42",Arduino,voltage,5115.0000
"2015-07-06 16:01:42",DHT22,humidity,24.1000
"2015-07-06 16:01:42",DHT22,temperature,23.1000
"2015-07-06 16:01:42",Sharp,dust,161.0000
"2015-07-06 16:01:42",Mux,channel_00,952.0000
"2015-07-06 16:01:42",Mux,channel_01,446.0000
"2015-07-06 16:01:42",Mux,channel_02,735.0000
"2015-07-06 16:01:42",Mux,channel_03,0.0000
"2015-07-06 16:01:43",Mux,channel_04,722.0000
"2015-07-06 16:01:43",Mux,channel_05,472.0000
"2015-07-06 16:01:43",Mux,channel_06,569.0000
"2015-07-06 16:01:43",Mux,channel_07,979.0000
"2015-07-06 16:01:43",Mux,channel_08,611.0000
"2015-07-06 16:01:43",Mux,channel_09,339.0000
"2015-07-06 16:01:43",Mux,channel_10,777.0000
"2015-07-06 16:01:43",Mux,channel_11,959.0000
"2015-07-06 16:01:43",Mux,channel_12,1.0000
"2015-07-06 16:01:43",Mux,channel_13,0.0000
"2015-07-06 16:01:43",Mux,channel_14,607.0000
"2015-07-06 16:01:43",Mux,channel_15,354.0000
"2015-07-06 16:01:48",Arduino,voltage,5091.0000
"2015-07-06 16:01:49",DHT22,ERROR,failed to read
"2015-07-06 16:01:49",Sharp,dust,139.0000
"2015-07-06 16:01:49",Mux,channel_00,948.0000
"2015-07-06 16:01:49",Mux,channel_01,440.0000
"2015-07-06 16:01:49",Mux,channel_02,733.0000
"2015-07-06 16:01:49",Mux,channel_03,0.0000
"2015-07-06 16:01:49",Mux,channel_04,720.0000
"2015-07-06 16:01:49",Mux,channel_05,474.0000
"2015-07-06 16:01:49",Mux,channel_06,567.0000
"2015-07-06 16:01:49",Mux,channel_07,982.0000
"2015-07-06 16:01:49",Mux,channel_08,609.0000
"2015-07-06 16:01:49",Mux,channel_09,349.0000
"2015-07-06 16:01:49",Mux,channel_10,774.0000
"2015-07-06 16:01:49",Mux,channel_11,958.0000
"2015-07-06 16:01:49",Mux,channel_12,0.0000
"2015-07-06 16:01:49",Mux,channel_13,0.0000
"2015-07-06 16:01:49",Mux,channel_14,604.0000
"2015-07-06 16:01:49",Mux,channel_15,354.0000
"2015-07-06 16:01:55",Arduino,voltage,5091.0000
"2015-07-06 16:01:55",DHT22,humidity,24.4000
"2015-07-06 16:01:55",DHT22,temperature,23.1000
"2015-07-06 16:01:55",Sharp,dust,148.0000
"2015-07-06 16:01:55",Mux,channel_00,947.0000
"2015-07-06 16:01:55",Mux,channel_01,428.0000
"2015-07-06 16:01:55",Mux,channel_02,721.0000
"2015-07-06 16:01:55",Mux,channel_03,3.0000
"2015-07-06 16:01:55",Mux,channel_04,725.0000
"2015-07-06 16:01:55",Mux,channel_05,471.0000
"2015-07-06 16:01:55",Mux,channel_06,561.0000
"2015-07-06 16:01:56",Mux,channel_07,979.0000
"2015-07-06 16:01:56",Mux,channel_08,605.0000
"2015-07-06 16:01:56",Mux,channel_09,351.0000
"2015-07-06 16:01:56",Mux,channel_10,769.0000
"2015-07-06 16:01:56",Mux,channel_11,959.0000
"2015-07-06 16:01:56",Mux,channel_12,0.0000
"2015-07-06 16:01:56",Mux,channel_13,0.0000
"2015-07-06 16:01:56",Mux,channel_14,606.0000
"2015-07-06 16:01:56",Mux,channel_15,352.0000
