Timestamp,Sensor,Variable,Value
"2015-07-21 16:24:42",Mux,channel_14,370.0000
"2015-07-21 16:24:42",Mux,channel_15,206.0000
"2015-07-21 16:24:48",Arduino,voltage,3801.0000
"2015-07-21 16:24:48",DHT22,humidity,14.6000
"2015-07-21 16:24:48",DHT22,temperature,11.6000
"2015-07-21 16:24:48",Sharp,dust,0.0000
"2015-07-21 16:24:48",Mux,channel_00,890.0000
"2015-07-21 16:24:48",Mux,channel_01,259.0000
"2015-07-21 16:24:48",Mux,channel_02,515.0000
"2015-07-21 16:24:48",Mux,channel_03,0.0000
"2015-07-21 16:24:48",Mux,channel_04,733.0000
"2015-07-21 16:24:48",Mux,channel_05,536.0000
"2015-07-21 16:24:49",Mux,channel_06,584.0000
"2015-07-21 16:24:49",Mux,channel_07,931.0000
"2015-07-21 16:24:49",Mux,channel_08,880.0000
"2015-07-21 16:24:49",Mux,channel_09,714.0000
"2015-07-21 16:24:49",Mux,channel_10,649.0000
"2015-07-21 16:24:49",Mux,channel_11,610.0000
"2015-07-21 16:24:49",Mux,channel_12,0.0000
"2015-07-21 16:24:49",Mux,channel_13,0.0000
"2015-07-21 16:24:49",Mux,channel_14,371.0000
"2015-07-21 16:24:49",Mux,channel_15,207.0000
"2015-07-21 16:24:54",Arduino,voltage,3801.0000
"2015-07-21 16:24:55",DHT22,ERROR,failed to read
"2015-07-21 16:24:55",Sharp,dust,1.0000
"2015-07-21 16:24:55",Mux,channel_00,886.0000
"2015-07-21 16:24:55",Mux,channel_01,253.0000
"2015-07-21 16:24:55",Mux,channel_02,500.0000
"2015-07-21 16:24:55",Mux,channel_03,0.0000
"2015-07-21 16:24:55",Mux,channel_04,732.0000
"2015-07-21 16:24:55",Mux,channel_05,533.0000
"2015-07-21 16:24:55",Mux,channel_06,583.0000
"2015-07-21 16:24:55",Mux,channel_07,927.0000
"2015-07-21 16:24:55",Mux,channel_08,872.0000
"2015-07-21 16:24:55",Mux,channel_09,697.0000
"2015-07-21 16:24:55",Mux,channel_10,627.0000
"2015-07-21 16:24:55",Mux,channel_11,631.0000
"2015-07-21 16:24:55",Mux,channel_12,0.0000
"2015-07-21 16:24:55",Mux,channel_13,0.0000
"2015-07-21 16:24:55",Mux,channel_14,371.0000
"2015-07-21 16:24:55",Mux,channel_15,206.0000
"2015-07-21 16:24:57",Sinyei,sampletime_ms,30813.0000
"2015-07-21 16:24:57",Sinyei,low_occupancy_duration_us,1397430.0000
"2015-07-21 16:24:57",Sinyei,occupancy_ratio,4.5352
"2015-07-21 16:24:57",Sinyei,concentration,2383.3715
"2015-07-21 16:25:01",Arduino,voltage,3801.0000
"2015-07-21 16:25:01",DHT22,ERROR,failed to read
"2015-07-21 16:25:01",Sharp,dust,3.0000
"2015-07-21 16:25:01",Mux,channel_00,882.0000
"2015-07-21 16:25:01",Mux,channel_01,245.0000
"2015-07-21 16:25:01",Mux,channel_02,484.0000
"2015-07-21 16:25:01",Mux,channel_03,0.0000
"2015-07-21 16:25:02",Mux,channel_04,733.0000
"2015-07-21 16:25:02",Mux,channel_05,532.0000
"2015-07-21 16:25:02",Mux,channel_06,582.0000
"2015-07-21 16:25:02",Mux,channel_07,924.0000
"2015-07-21 16:25:02",Mux,channel_08,864.0000
"2015-07-21 16:25:02",Mux,channel_09,679.0000
"2015-07-21 16:25:02",Mux,channel_10,604.0000
"2015-07-21 16:25:02",Mux,channel_11,651.0000
"2015-07-21 16:25:02",Mux,channel_12,0.0000
"2015-07-21 16:25:02",Mux,channel_13,0.0000
"2015-07-21 16:25:02",Mux,channel_14,371.0000
"2015-07-21 16:25:02",Mux,channel_15,206.0000
"2015-07-21 16:25:07",Arduino,voltage,3801.0000
"2015-07-21 16:25:08",DHT22,ERROR,failed to read
"2015-07-21 16:25:08",Sharp,dust,23.0000
"2015-07-21 16:25:08",Mux,channel_00,878.0000
"2015-07-21 16:25:08",Mux,channel_01,240.0000
"2015-07-21 16:25:08",Mux,channel_02,471.0000
"2015-07-21 16:25:08",Mux,channel_03,0.0000
"2015-07-21 16:25:08",Mux,channel_04,737.0000
"2015-07-21 16:25:08",Mux,channel_05,529.0000
"2015-07-21 16:25:08",Mux,channel_06,581.0000
"2015-07-21 16:25:08",Mux,channel_07,921.0000
"2015-07-21 16:25:08",Mux,channel_08,857.0000
"2015-07-21 16:25:08",Mux,channel_09,662.0000
"2015-07-21 16:25:08",Mux,channel_10,581.0000
"2015-07-21 16:25:08",Mux,channel_11,671.0000
"2015-07-21 16:25:08",Mux,channel_12,0.0000
"2015-07-21 16:25:08",Mux,channel_13,0.0000
"2015-07-21 16:25:08",Mux,channel_14,371.0000
"2015-07-21 16:25:08",Mux,channel_15,206.0000
"2015-07-21 16:25:14",Arduino,voltage,3801.0000
"2015-07-21 16:25:14",DHT22,humidity,14.6000
"2015-07-21 16:25:14",DHT22,temperature,24.4000
"2015-07-21 16:25:14",Sharp,dust,0.0000
"2015-07-21 16:25:14",Mux,channel_00,875.0000
"2015-07-21 16:25:14",Mux,channel_01,234.0000
"2015-07-21 16:25:14",Mux,channel_02,459.0000
"2015-07-21 16:25:14",Mux,channel_03,0.0000
"2015-07-21 16:25:14",Mux,channel_04,737.0000
"2015-07-21 16:25:14",Mux,channel_05,529.0000
"2015-07-21 16:25:14",Mux,channel_06,580.0000
"2015-07-21 16:25:14",Mux,channel_07,919.0000
"2015-07-21 16:25:15",Mux,channel_08,850.0000
"2015-07-21 16:25:15",Mux,channel_09,647.0000
"2015-07-21 16:25:15",Mux,channel_10,556.0000
"2015-07-21 16:25:15",Mux,channel_11,687.0000
"2015-07-21 16:25:15",Mux,channel_12,0.0000
"2015-07-21 16:25:15",Mux,channel_13,0.0000
"2015-07-21 16:25:15",Mux,channel_14,371.0000
"2015-07-21 16:25:15",Mux,channel_15,207.0000
"2015-07-21 16:25:20",Arduino,voltage,3801.0000
"2015-07-21 16:25:21",DHT22,humidity,14.6000
"2015-07-21 16:25:21",DHT22,temperature,24.5000
"2015-07-21 16:25:21",Sharp,dust,1.0000
"2015-07-21 16:25:21",Mux,channel_00,871.0000
"2015-07-21 16:25:21",Mux,channel_01,229.0000
"2015-07-21 16:25:21",Mux,channel_02,448.0000
"2015-07-21 16:25:21",Mux,channel_03,0.0000
"2015-07-21 16:25:21",Mux,channel_04,734.0000
"2015-07-21 16:25:21",Mux,channel_05,531.0000
"2015-07-21 16:25:21",Mux,channel_06,583.0000
"2015-07-21 16:25:21",Mux,channel_07,916.0000
"2015-07-21 16:25:21",Mux,channel_08,844.0000
"2015-07-21 16:25:21",Mux,channel_09,634.0000
"2015-07-21 16:25:21",Mux,channel_10,530.0000
"2015-07-21 16:25:21",Mux,channel_11,698.0000
"2015-07-21 16:25:21",Mux,channel_12,0.0000
"2015-07-21 16:25:21",Mux,channel_13,0.0000
"2015-07-21 16:25:21",Mux,channel_14,371.0000
"2015-07-21 16:25:21",Mux,channel_15,206.0000
"2015-07-21 16:25:27",Arduino,voltage,3801.0000
"2015-07-21 16:25:27",DHT22,humidity,14.8000
"2015-07-21 16:25:27",DHT22,temperature,24.5000
"2015-07-21 16:25:27",Sharp,dust,0.0000
"2015-07-21 16:25:27",Mux,channel_00,869.0000
"2015-07-21 16:25:27",Mux,channel_01,224.0000
"2015-07-21 16:25:27",Mux,channel_02,437.0000
"2015-07-21 16:25:27",Mux,channel_03,0.0000
"2015-07-21 16:25:27",Mux,channel_04,736.0000
"2015-07-21 16:25:27",Mux,channel_05,524.0000
"2015-07-21 16:25:27",Mux,channel_06,578.0000
"2015-07-21 16:25:27",Mux,channel_07,914.0000
"2015-07-21 16:25:27",Mux,channel_08,836.0000
"2015-07-21 16:25:27",Mux,channel_09,619.0000
"2015-07-21 16:25:28",Mux,channel_10,505.0000
"2015-07-21 16:25:28",Mux,channel_11,713.0000
"2015-07-21 16:25:28",Mux,channel_12,0.0000
"2015-07-21 16:25:28",Mux,channel_13,0.0000
"2015-07-21 16:25:28",Mux,channel_14,371.0000
"2015-07-21 16:25:28",Mux,channel_15,206.0000
"2015-07-21 16:25:30",Sinyei,sampletime_ms,32193.0000
"2015-07-21 16:25:30",Sinyei,low_occupancy_duration_us,18826.0000
"2015-07-21 16:25:30",Sinyei,occupancy_ratio,0.0585
"2015-07-21 16:25:30",Sinyei,concentration,31.0161
"2015-07-21 16:25:33",Arduino,voltage,3801.0000
"2015-07-21 16:25:34",DHT22,ERROR,failed to read
"2015-07-21 16:25:34",Sharp,dust,0.0000
"2015-07-21 16:25:34",Mux,channel_00,866.0000
"2015-07-21 16:25:34",Mux,channel_01,219.0000
"2015-07-21 16:25:34",Mux,channel_02,427.0000
"2015-07-21 16:25:34",Mux,channel_03,0.0000
"2015-07-21 16:25:34",Mux,channel_04,732.0000
"2015-07-21 16:25:34",Mux,channel_05,525.0000
"2015-07-21 16:25:34",Mux,channel_06,576.0000
"2015-07-21 16:25:34",Mux,channel_07,912.0000
"2015-07-21 16:25:34",Mux,channel_08,829.0000
"2015-07-21 16:25:34",Mux,channel_09,607.0000
"2015-07-21 16:25:34",Mux,channel_10,482.0000
"2015-07-21 16:25:34",Mux,channel_11,723.0000
"2015-07-21 16:25:34",Mux,channel_12,0.0000
"2015-07-21 16:25:34",Mux,channel_13,0.0000
"2015-07-21 16:25:34",Mux,channel_14,370.0000
"2015-07-21 16:25:35",Mux,channel_15,206.0000
"2015-07-21 16:25:40",Arduino,voltage,3801.0000
"2015-07-21 16:25:40",DHT22,humidity,15.0000
"2015-07-21 16:25:40",DHT22,temperature,24.5000
"2015-07-21 16:25:40",Sharp,dust,0.0000
"2015-07-21 16:25:40",Mux,channel_00,863.0000
"2015-07-21 16:25:40",Mux,channel_01,216.0000
"2015-07-21 16:25:40",Mux,channel_02,419.0000
"2015-07-21 16:25:40",Mux,channel_03,0.0000
"2015-07-21 16:25:40",Mux,channel_04,733.0000
"2015-07-21 16:25:40",Mux,channel_05,529.0000
"2015-07-21 16:25:41",Mux,channel_06,576.0000
"2015-07-21 16:25:41",Mux,channel_07,910.0000
"2015-07-21 16:25:41",Mux,channel_08,823.0000
"2015-07-21 16:25:41",Mux,channel_09,595.0000
"2015-07-21 16:25:41",Mux,channel_10,461.0000
"2015-07-21 16:25:41",Mux,channel_11,742.0000
"2015-07-21 16:25:41",Mux,channel_12,0.0000
"2015-07-21 16:25:41",Mux,channel_13,0.0000
"2015-07-21 16:25:41",Mux,channel_14,370.0000
"2015-07-21 16:25:41",Mux,channel_15,206.0000
"2015-07-21 16:25:47",Arduino,voltage,3801.0000
"2015-07-21 16:25:47",DHT22,humidity,15.0000
"2015-07-21 16:25:47",DHT22,temperature,24.5000
"2015-07-21 16:25:47",Sharp,dust,0.0000
"2015-07-21 16:25:47",Mux,channel_00,860.0000
"2015-07-21 16:25:47",Mux,channel_01,212.0000
"2015-07-21 16:25:47",Mux,channel_02,411.0000
"2015-07-21 16:25:47",Mux,channel_03,0.0000
"2015-07-21 16:25:47",Mux,channel_04,733.0000
"2015-07-21 16:25:47",Mux,channel_05,523.0000
"2015-07-21 16:25:47",Mux,channel_06,575.0000
"2015-07-21 16:25:48",Mux,channel_07,908.0000
"2015-07-21 16:25:48",Mux,channel_08,815.0000
"2015-07-21 16:25:48",Mux,channel_09,583.0000
"2015-07-21 16:25:48",Mux,channel_10,440.0000
"2015-07-21 16:25:48",Mux,channel_11,749.0000
"2015-07-21 16:25:48",Mux,channel_12,0.0000
"2015-07-21 16:25:48",Mux,channel_13,0.0000
"2015-07-21 16:25:48",Mux,channel_14,370.0000
"2015-07-21 16:25:48",Mux,channel_15,206.0000
"2015-07-21 16:25:53",Arduino,voltage,3801.0000
"2015-07-21 16:25:54",DHT22,ERROR,failed to read
"2015-07-21 16:25:54",Sharp,dust,0.0000
"2015-07-21 16:25:54",Mux,channel_00,858.0000
"2015-07-21 16:25:54",Mux,channel_01,210.0000
"2015-07-21 16:25:54",Mux,channel_02,404.0000
"2015-07-21 16:25:54",Mux,channel_03,0.0000
"2015-07-21 16:25:54",Mux,channel_04,732.0000
"2015-07-21 16:25:54",Mux,channel_05,526.0000
"2015-07-21 16:25:54",Mux,channel_06,574.0000
"2015-07-21 16:25:54",Mux,channel_07,906.0000
"2015-07-21 16:25:54",Mux,channel_08,810.0000
"2015-07-21 16:25:54",Mux,channel_09,573.0000
"2015-07-21 16:25:54",Mux,channel_10,423.0000
"2015-07-21 16:25:54",Mux,channel_11,765.0000
"2015-07-21 16:25:54",Mux,channel_12,0.0000
"2015-07-21 16:25:54",Mux,channel_13,0.0000
"2015-07-21 16:25:54",Mux,channel_14,370.0000
"2015-07-21 16:25:54",Mux,channel_15,206.0000
"2015-07-21 16:26:00",Arduino,voltage,3801.0000
"2015-07-21 16:26:00",DHT22,humidity,15.1000
"2015-07-21 16:26:00",DHT22,temperature,24.5000
"2015-07-21 16:26:00",Sharp,dust,0.0000
"2015-07-21 16:26:00",Mux,channel_00,856.0000
"2015-07-21 16:26:00",Mux,channel_01,207.0000
"2015-07-21 16:26:00",Mux,channel_02,397.0000
"2015-07-21 16:26:00",Mux,channel_03,0.0000
"2015-07-21 16:26:00",Mux,channel_04,729.0000
"2015-07-21 16:26:00",Mux,channel_05,524.0000
"2015-07-21 16:26:00",Mux,channel_06,575.0000
"2015-07-21 16:26:00",Mux,channel_07,905.0000
"2015-07-21 16:26:00",Mux,channel_08,804.0000
"2015-07-21 16:26:00",Mux,channel_09,562.0000
"2015-07-21 16:26:00",Mux,channel_10,407.0000
"2015-07-21 16:26:01",Mux,channel_11,766.0000
"2015-07-21 16:26:01",Mux,channel_12,0.0000
"2015-07-21 16:26:01",Mux,channel_13,0.0000
"2015-07-21 16:26:01",Mux,channel_14,370.0000
"2015-07-21 16:26:01",Mux,channel_15,207.0000
"2015-07-21 16:26:03",Sinyei,sampletime_ms,32727.0000
"2015-07-21 16:26:03",Sinyei,low_occupancy_duration_us,312402.0000
"2015-07-21 16:26:03",Sinyei,occupancy_ratio,0.9546
"2015-07-21 16:26:03",Sinyei,concentration,494.4904
"2015-07-21 16:26:06",Arduino,voltage,3801.0000
"2015-07-21 16:26:07",DHT22,ERROR,failed to read
"2015-07-21 16:26:07",Sharp,dust,0.0000
"2015-07-21 16:26:07",Mux,channel_00,854.0000
"2015-07-21 16:26:07",Mux,channel_01,204.0000
"2015-07-21 16:26:07",Mux,channel_02,391.0000
"2015-07-21 16:26:07",Mux,channel_03,0.0000
"2015-07-21 16:26:07",Mux,channel_04,729.0000
"2015-07-21 16:26:07",Mux,channel_05,524.0000
"2015-07-21 16:26:07",Mux,channel_06,575.0000
"2015-07-21 16:26:07",Mux,channel_07,903.0000
"2015-07-21 16:26:07",Mux,channel_08,798.0000
"2015-07-21 16:26:07",Mux,channel_09,551.0000
"2015-07-21 16:26:07",Mux,channel_10,392.0000
"2015-07-21 16:26:07",Mux,channel_11,776.0000
"2015-07-21 16:26:07",Mux,channel_12,0.0000
"2015-07-21 16:26:07",Mux,channel_13,0.0000
"2015-07-21 16:26:07",Mux,channel_14,370.0000
"2015-07-21 16:26:07",Mux,channel_15,207.0000
"2015-07-21 16:26:13",Arduino,voltage,3814.0000
"2015-07-21 16:26:13",DHT22,ERROR,failed to read
"2015-07-21 16:26:13",Sharp,dust,0.0000
"2015-07-21 16:26:13",Mux,channel_00,852.0000
"2015-07-21 16:26:13",Mux,channel_01,202.0000
"2015-07-21 16:26:13",Mux,channel_02,385.0000
"2015-07-21 16:26:13",Mux,channel_03,0.0000
"2015-07-21 16:26:13",Mux,channel_04,729.0000
"2015-07-21 16:26:13",Mux,channel_05,523.0000
"2015-07-21 16:26:13",Mux,channel_06,575.0000
"2015-07-21 16:26:13",Mux,channel_07,902.0000
"2015-07-21 16:26:14",Mux,channel_08,793.0000
"2015-07-21 16:26:14",Mux,channel_09,541.0000
"2015-07-21 16:26:14",Mux,channel_10,378.0000
"2015-07-21 16:26:14",Mux,channel_11,785.0000
"2015-07-21 16:26:14",Mux,channel_12,0.0000
"2015-07-21 16:26:14",Mux,channel_13,0.0000
"2015-07-21 16:26:14",Mux,channel_14,370.0000
"2015-07-21 16:26:14",Mux,channel_15,207.0000
"2015-07-21 16:26:20",Arduino,voltage,3788.0000
"2015-07-21 16:26:21",DHT22,humidity,15.0000
"2015-07-21 16:26:21",DHT22,temperature,24.5000
"2015-07-21 16:26:21",Sharp,dust,5.0000
"2015-07-21 16:26:21",Mux,channel_00,848.0000
"2015-07-21 16:26:21",Mux,channel_01,197.0000
"2015-07-21 16:26:21",Mux,channel_02,377.0000
"2015-07-21 16:26:21",Mux,channel_03,0.0000
"2015-07-21 16:26:21",Mux,channel_04,728.0000
"2015-07-21 16:26:21",Mux,channel_05,522.0000
"2015-07-21 16:26:21",Mux,channel_06,574.0000
"2015-07-21 16:26:21",Mux,channel_07,900.0000
"2015-07-21 16:26:21",Mux,channel_08,786.0000
"2015-07-21 16:26:21",Mux,channel_09,525.0000
"2015-07-21 16:26:21",Mux,channel_10,365.0000
"2015-07-21 16:26:21",Mux,channel_11,792.0000
"2015-07-21 16:26:21",Mux,channel_12,0.0000
"2015-07-21 16:26:21",Mux,channel_13,0.0000
"2015-07-21 16:26:21",Mux,channel_14,372.0000
"2015-07-21 16:26:22",Mux,channel_15,208.0000
"2015-07-21 16:26:27",Arduino,voltage,3801.0000
"2015-07-21 16:26:27",DHT22,ERROR,failed to read
"2015-07-21 16:26:27",Sharp,dust,20.0000
"2015-07-21 16:26:27",Mux,channel_00,847.0000
"2015-07-21 16:26:27",Mux,channel_01,195.0000
"2015-07-21 16:26:27",Mux,channel_02,372.0000
"2015-07-21 16:26:27",Mux,channel_03,0.0000
"2015-07-21 16:26:27",Mux,channel_04,732.0000
"2015-07-21 16:26:27",Mux,channel_05,522.0000
"2015-07-21 16:26:27",Mux,channel_06,574.0000
"2015-07-21 16:26:28",Mux,channel_07,899.0000
"2015-07-21 16:26:28",Mux,channel_08,782.0000
"2015-07-21 16:26:28",Mux,channel_09,514.0000
"2015-07-21 16:26:28",Mux,channel_10,353.0000
"2015-07-21 16:26:28",Mux,channel_11,800.0000
"2015-07-21 16:26:28",Mux,channel_12,0.0000
"2015-07-21 16:26:28",Mux,channel_13,0.0000
"2015-07-21 16:26:28",Mux,channel_14,371.0000
"2015-07-21 16:26:28",Mux,channel_15,208.0000
"2015-07-21 16:26:33",Sinyei,sampletime_ms,30539.0000
"2015-07-21 16:26:33",Sinyei,low_occupancy_duration_us,280398.0000
"2015-07-21 16:26:33",Sinyei,occupancy_ratio,0.9182
"2015-07-21 16:26:33",Sinyei,concentration,475.7131
"2015-07-21 16:26:33",Arduino,voltage,3801.0000
"2015-07-21 16:26:34",DHT22,ERROR,failed to read
"2015-07-21 16:26:34",Sharp,dust,0.0000
"2015-07-21 16:26:34",Mux,channel_00,846.0000
"2015-07-21 16:26:34",Mux,channel_01,194.0000
"2015-07-21 16:26:34",Mux,channel_02,368.0000
"2015-07-21 16:26:34",Mux,channel_03,0.0000
"2015-07-21 16:26:34",Mux,channel_04,730.0000
"2015-07-21 16:26:34",Mux,channel_05,525.0000
"2015-07-21 16:26:34",Mux,channel_06,574.0000
"2015-07-21 16:26:34",Mux,channel_07,897.0000
"2015-07-21 16:26:34",Mux,channel_08,778.0000
"2015-07-21 16:26:34",Mux,channel_09,506.0000
"2015-07-21 16:26:34",Mux,channel_10,342.0000
"2015-07-21 16:26:34",Mux,channel_11,800.0000
"2015-07-21 16:26:34",Mux,channel_12,0.0000
"2015-07-21 16:26:34",Mux,channel_13,0.0000
"2015-07-21 16:26:34",Mux,channel_14,371.0000
"2015-07-21 16:26:35",Mux,channel_15,208.0000
"2015-07-21 16:26:40",Arduino,voltage,3801.0000
"2015-07-21 16:26:40",DHT22,ERROR,failed to read
"2015-07-21 16:26:40",Sharp,dust,0.0000
